city,area,danChiName,nearestStationByWalk,bestCaseByWalk,worstCaseByWalk,nearestStationByBus,bestCaseByBus,worstCaseByBus,traffic,address,buildingName,room,roomType,floorSpace,floor,maxFloor,rent,commonFee,total,shikikin,systems,link,availableDate
kanagawa,konandai,洋光台中央,横浜市営地下鉄ブルーライン「港南中央」駅,1,5,横浜市営地下鉄ブルーライン「港南中央」駅,18,,JR京浜東北・根岸線「洋光台」駅 徒歩1～5分<br>京急本線「上大岡」駅バス21分 徒歩1～5分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス18分 徒歩1～5分,横浜市磯子区洋光台3-13ほか,1-3号棟,1307号室,2DK,42,13,15,75400,4400,79800,2か月,['URライト(定期借家)'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1300_room.html?JKSS=001031307,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「洋光台」駅,8,14,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-2号棟,404号室,2DK,41,4,5,69000,3700,72700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003020404,随時
kanagawa,konandai,洋光台北,横浜市営地下鉄ブルーライン「港南中央」駅,1,6,横浜市営地下鉄ブルーライン「港南中央」駅,9,11,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-2号棟,404号室,2DK,41,4,5,69000,3700,72700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003020404,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「港南台」駅,24,35,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-2号棟,404号室,2DK,41,4,5,69000,3700,72700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003020404,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「洋光台」駅,8,14,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-6号棟,501号室,3K,47,5,5,72800,3700,76500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003060501,随時
kanagawa,konandai,洋光台北,横浜市営地下鉄ブルーライン「港南中央」駅,1,6,横浜市営地下鉄ブルーライン「港南中央」駅,9,11,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-6号棟,501号室,3K,47,5,5,72800,3700,76500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003060501,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「港南台」駅,24,35,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,3-6号棟,501号室,3K,47,5,5,72800,3700,76500,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=003060501,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「洋光台」駅,8,14,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,1-10号棟,504号室,2LDK,50,5,5,86100,3700,89800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=001100504,随時
kanagawa,konandai,洋光台北,横浜市営地下鉄ブルーライン「港南中央」駅,1,6,横浜市営地下鉄ブルーライン「港南中央」駅,9,11,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,1-10号棟,504号室,2LDK,50,5,5,86100,3700,89800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=001100504,随時
kanagawa,konandai,洋光台北,JR京浜東北・根岸線「港南台」駅,24,35,,,,JR京浜東北・根岸線「洋光台」駅 徒歩8～14分<br>横浜市営地下鉄ブルーライン「港南中央」駅バス9～11分 徒歩1～6分<br>JR京浜東北・根岸線「港南台」駅 徒歩24～35分,横浜市磯子区洋光台2-1ほか,1-10号棟,504号室,2LDK,50,5,5,86100,3700,89800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1290_room.html?JKSS=001100504,随時
kanagawa,konandai,磯子杉田台,京急本線「杉田」駅,12,14,,,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,1-3号棟,404号室,3DK,61,4,5,95100,3200,98300,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=001030404,随時
kanagawa,konandai,磯子杉田台,JR根岸線・金沢シーサイドライン「新杉田」駅,2,4,JR根岸線・金沢シーサイドライン「新杉田」駅,7,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,1-3号棟,404号室,3DK,61,4,5,95100,3200,98300,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=001030404,随時
kanagawa,konandai,磯子杉田台,JR根岸線「磯子」駅,10,12,JR根岸線「磯子」駅,13,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,1-3号棟,404号室,3DK,61,4,5,95100,3200,98300,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=001030404,随時
kanagawa,konandai,磯子杉田台,京急本線「杉田」駅,12,14,,,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,2-1号棟,101号室,3LDK,71,1,5,109700,3200,112900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=002010101,随時
kanagawa,konandai,磯子杉田台,JR根岸線・金沢シーサイドライン「新杉田」駅,2,4,JR根岸線・金沢シーサイドライン「新杉田」駅,7,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,2-1号棟,101号室,3LDK,71,1,5,109700,3200,112900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=002010101,随時
kanagawa,konandai,磯子杉田台,JR根岸線「磯子」駅,10,12,JR根岸線「磯子」駅,13,,京急本線「杉田」駅 徒歩12～14分<br>JR根岸線・金沢シーサイドライン「新杉田」駅バス7分 徒歩2～4分<br>JR根岸線「磯子」駅バス13分 徒歩10～12分,横浜市磯子区杉田坪呑2ほか,2-1号棟,101号室,3LDK,71,1,5,109700,3200,112900,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2620_room.html?JKSS=002010101,随時
kanagawa,seasidetown,金沢文庫第一,京浜急行線「金沢文庫」駅,9,,,,,京浜急行線「金沢文庫」駅 徒歩9分<br>京浜急行線・金沢シーサイドライン「金沢八景」駅 徒歩13分,横浜市金沢区泥亀2-5-1,,421号室,2DK,41,4,10,53200,4100,57300,2か月,['URライト(定期借家)'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1190_room.html?JKSS=000010421,随時
kanagawa,seasidetown,金沢文庫第一,京浜急行線・金沢シーサイドライン「金沢八景」駅,13,,,,,京浜急行線「金沢文庫」駅 徒歩9分<br>京浜急行線・金沢シーサイドライン「金沢八景」駅 徒歩13分,横浜市金沢区泥亀2-5-1,,421号室,2DK,41,4,10,53200,4100,57300,2か月,['URライト(定期借家)'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1190_room.html?JKSS=000010421,随時
kanagawa,seasidetown,金沢文庫第一,京浜急行線「金沢文庫」駅,9,,,,,京浜急行線「金沢文庫」駅 徒歩9分<br>京浜急行線・金沢シーサイドライン「金沢八景」駅 徒歩13分,横浜市金沢区泥亀2-5-1,,510号室,2DK,41,5,10,57100,4100,61200,2か月,['URライト(定期借家)'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1190_room.html?JKSS=000010510,随時
kanagawa,seasidetown,金沢文庫第一,京浜急行線・金沢シーサイドライン「金沢八景」駅,13,,,,,京浜急行線「金沢文庫」駅 徒歩9分<br>京浜急行線・金沢シーサイドライン「金沢八景」駅 徒歩13分,横浜市金沢区泥亀2-5-1,,510号室,2DK,41,5,10,57100,4100,61200,2か月,['URライト(定期借家)'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1190_room.html?JKSS=000010510,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「鳥浜」駅,5,10,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,2-1号棟,906号室,2DK,49,9,11,78300,3500,81800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=002010906,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「並木北」駅,4,11,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,2-1号棟,906号室,2DK,49,9,11,78300,3500,81800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=002010906,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,京急本線「京急富岡」駅,16,21,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,2-1号棟,906号室,2DK,49,9,11,78300,3500,81800,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=002010906,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「鳥浜」駅,5,10,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-3号棟,909号室,2DK,49,9,11,84100,3500,87600,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003030909,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「並木北」駅,4,11,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-3号棟,909号室,2DK,49,9,11,84100,3500,87600,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003030909,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,京急本線「京急富岡」駅,16,21,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-3号棟,909号室,2DK,49,9,11,84100,3500,87600,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003030909,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「鳥浜」駅,5,10,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-4号棟,605号室,3DK,62,6,7,102500,3500,106000,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003040605,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,シーサイドライン「並木北」駅,4,11,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-4号棟,605号室,3DK,62,6,7,102500,3500,106000,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003040605,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木一丁目第一,京急本線「京急富岡」駅,16,21,,,,シーサイドライン「鳥浜」駅 徒歩5～10分<br>シーサイドライン「並木北」駅 徒歩4～11分<br>京急本線「京急富岡」駅 徒歩16～21分,横浜市金沢区並木1,3-4号棟,605号室,3DK,62,6,7,102500,3500,106000,2か月,['健康寿命サポート'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1860_room.html?JKSS=003040605,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木三丁目,シーサイドライン「幸浦」駅,8,9,,,,シーサイドライン「幸浦」駅 徒歩8～9分<br>シーサイドライン「並木中央」駅 徒歩11分<br>京急本線「京急富岡」駅 徒歩21分,横浜市金沢区並木3,11-6号棟,404号室,3LDK,70,4,5,89100,3600,92700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2060_room.html?JKSS=011060404,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木三丁目,シーサイドライン「並木中央」駅,11,,,,,シーサイドライン「幸浦」駅 徒歩8～9分<br>シーサイドライン「並木中央」駅 徒歩11分<br>京急本線「京急富岡」駅 徒歩21分,横浜市金沢区並木3,11-6号棟,404号室,3LDK,70,4,5,89100,3600,92700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2060_room.html?JKSS=011060404,随時
kanagawa,seasidetown,金沢シーサイドタウン　並木三丁目,京急本線「京急富岡」駅,21,,,,,シーサイドライン「幸浦」駅 徒歩8～9分<br>シーサイドライン「並木中央」駅 徒歩11分<br>京急本線「京急富岡」駅 徒歩21分,横浜市金沢区並木3,11-6号棟,404号室,3LDK,70,4,5,89100,3600,92700,2か月,"['近居割', '近居割WIDE']",https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_2060_room.html?JKSS=011060404,随時
kanagawa,hodogaya,前田町,JR横須賀線ほか「東戸塚」駅,15,,,,,JR横須賀線ほか「東戸塚」駅 徒歩15分<br>JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅 バス15分 徒歩1分,横浜市戸塚区前田町67-3,,213号室,1K,48,2,7,80100,4100,84200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1740_room.html?JKSS=000000213,随時
kanagawa,hodogaya,前田町,JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅,1,,JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅,15,,JR横須賀線ほか「東戸塚」駅 徒歩15分<br>JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅 バス15分 徒歩1分,横浜市戸塚区前田町67-3,,213号室,1K,48,2,7,80100,4100,84200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1740_room.html?JKSS=000000213,随時
kanagawa,hodogaya,前田町,JR横須賀線ほか「東戸塚」駅,15,,,,,JR横須賀線ほか「東戸塚」駅 徒歩15分<br>JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅 バス15分 徒歩1分,横浜市戸塚区前田町67-3,,408号室,1LDK,48,4,7,80100,4100,84200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1740_room.html?JKSS=000000408,随時
kanagawa,hodogaya,前田町,JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅,1,,JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅,15,,JR横須賀線ほか「東戸塚」駅 徒歩15分<br>JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅 バス15分 徒歩1分,横浜市戸塚区前田町67-3,,408号室,1LDK,48,4,7,80100,4100,84200,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1740_room.html?JKSS=000000408,随時
kanagawa,hodogaya,前田町,JR横須賀線ほか「東戸塚」駅,15,,,,,JR横須賀線ほか「東戸塚」駅 徒歩15分<br>JR東海道線ほか・横浜市営地下鉄ブルーライン「戸塚」駅 バス15分 徒歩1分,横浜市戸塚区前田町67-3,,306号室,1LDK,48,3,7,82600,4100,86700,2か月,['近居割'],https://www.ur-net.go.jp/chintai/kanto/kanagawa/40_1740_room.html?JKSS=000000306,随時
